INFO 2012-01-18 22:58:31,446 Searching 23890 pages for events.
INFO 2012-01-18 23:16:38,355 Importing events for Facebook page 153768351306412
INFO 2012-01-18 23:16:38,355 Importing events for Facebook page 147857611907008
INFO 2012-01-18 23:16:38,356 Importing events for Facebook page 165292286896025
INFO 2012-01-18 23:16:38,356 Importing events for Facebook page 284366478281377
INFO 2012-01-18 23:16:38,356 Importing events for Facebook page 115024125234352
INFO 2012-01-18 23:16:38,356 Importing events for Facebook page 140842609287529
INFO 2012-01-18 23:16:38,356 Importing events for Facebook page 244375402268859
INFO 2012-01-18 23:16:38,356 Importing events for Facebook page 138854989508179
INFO 2012-01-18 23:16:38,356 Importing events for Facebook page 136854699689393
INFO 2012-01-18 23:16:38,356 Importing events for Facebook page 166329843408857
INFO 2012-01-18 23:16:38,356 Importing events for Facebook page 114016281963344
INFO 2012-01-18 23:16:38,357 Importing events for Facebook page 128777487209643
INFO 2012-01-18 23:16:38,357 Importing events for Facebook page 143933428963010
INFO 2012-01-18 23:16:38,357 Importing events for Facebook page 143530232347486
INFO 2012-01-18 23:16:38,357 Importing events for Facebook page 119479184769631
INFO 2012-01-18 23:16:38,357 Importing events for Facebook page 110158752343211
INFO 2012-01-18 23:16:38,357 Importing events for Facebook page 150125198343851
INFO 2012-01-18 23:16:38,357 Importing events for Facebook page 214713938570621
INFO 2012-01-18 23:16:38,357 Importing events for Facebook page 222188839994
INFO 2012-01-18 23:16:38,357 Importing events for Facebook page 216720588352261
INFO 2012-01-18 23:16:38,357 Importing events for Facebook page 216026205108905
INFO 2012-01-18 23:16:38,358 Importing events for Facebook page 139436272760055
INFO 2012-01-18 23:16:38,358 Importing events for Facebook page 166860270031285
INFO 2012-01-18 23:16:38,358 Importing events for Facebook page 148603445225132
INFO 2012-01-18 23:16:38,358 Importing events for Facebook page 333756063308334
INFO 2012-01-18 23:16:38,358 Importing events for Facebook page 176832552332731
INFO 2012-01-18 23:16:38,358 Importing events for Facebook page 201411563218216
INFO 2012-01-18 23:16:38,358 Importing events for Facebook page 177732825592250
INFO 2012-01-18 23:16:38,358 Importing events for Facebook page 153407538047
INFO 2012-01-18 23:16:38,358 Importing events for Facebook page 55613834149
INFO 2012-01-18 23:16:38,358 Importing events for Facebook page 169807956387245
INFO 2012-01-18 23:16:38,359 Importing events for Facebook page 191477650882416
INFO 2012-01-18 23:16:38,359 Importing events for Facebook page 324458664245556
INFO 2012-01-18 23:16:38,359 Importing events for Facebook page 202059293162142
INFO 2012-01-18 23:16:38,359 Importing events for Facebook page 109336249106911
INFO 2012-01-18 23:16:38,359 Importing events for Facebook page 114254475312472
INFO 2012-01-18 23:16:38,359 Importing events for Facebook page 321995905129
INFO 2012-01-18 23:16:38,359 Importing events for Facebook page 166559543403558
INFO 2012-01-18 23:16:38,359 Importing events for Facebook page 195778663765729
INFO 2012-01-18 23:16:38,359 Importing events for Facebook page 103594909724685
INFO 2012-01-18 23:16:38,360 Importing events for Facebook page 219964745174
INFO 2012-01-18 23:16:38,360 Importing events for Facebook page 123343037713180
INFO 2012-01-18 23:16:38,360 Importing events for Facebook page 142879682422438
INFO 2012-01-18 23:16:38,360 Importing events for Facebook page 181291698584754
INFO 2012-01-18 23:16:38,360 Importing events for Facebook page 119277788124339
INFO 2012-01-18 23:16:38,360 Importing events for Facebook page 121470454529841
INFO 2012-01-18 23:16:38,360 Importing events for Facebook page 139185812812080
INFO 2012-01-18 23:16:38,360 Importing events for Facebook page 104962882880257
INFO 2012-01-18 23:16:38,360 Importing events for Facebook page 201471046566249
INFO 2012-01-18 23:16:38,360 Importing events for Facebook page 100874129958097
INFO 2012-01-18 23:16:38,361 Importing events for Facebook page 113321398702251
INFO 2012-01-18 23:16:38,361 Importing events for Facebook page 117208278297418
INFO 2012-01-18 23:16:38,361 Importing events for Facebook page 169333886465178
INFO 2012-01-18 23:16:38,361 Importing events for Facebook page 157503417604446
INFO 2012-01-18 23:16:38,361 Importing events for Facebook page 176974855710240
INFO 2012-01-18 23:16:38,361 Importing events for Facebook page 199664246715884
INFO 2012-01-18 23:16:38,361 Importing events for Facebook page 191693140861486
INFO 2012-01-18 23:16:38,361 Importing events for Facebook page 361743277016
INFO 2012-01-18 23:16:38,361 Importing events for Facebook page 115222955163245
INFO 2012-01-18 23:16:38,361 Importing events for Facebook page 115873405099529
INFO 2012-01-18 23:16:38,362 Importing events for Facebook page 125691614151091
INFO 2012-01-18 23:16:38,362 Importing events for Facebook page 209224605783011
INFO 2012-01-18 23:16:38,362 Importing events for Facebook page 163844143667464
INFO 2012-01-18 23:16:38,362 Importing events for Facebook page 151342228257597
INFO 2012-01-18 23:16:38,362 Importing events for Facebook page 257690934260439
INFO 2012-01-18 23:16:38,362 Importing events for Facebook page 101043793334980
INFO 2012-01-18 23:16:38,362 Importing events for Facebook page 129622193757096
INFO 2012-01-18 23:16:38,362 Importing events for Facebook page 248753908491388
INFO 2012-01-18 23:16:38,362 Importing events for Facebook page 143200572442368
INFO 2012-01-18 23:16:38,362 Importing events for Facebook page 188010681243677
INFO 2012-01-18 23:16:38,363 Importing events for Facebook page 107304265998612
INFO 2012-01-18 23:16:38,363 Importing events for Facebook page 174935415875757
INFO 2012-01-18 23:16:38,363 Importing events for Facebook page 111653848873157
INFO 2012-01-18 23:16:38,363 Importing events for Facebook page 226140420764621
INFO 2012-01-18 23:16:38,363 Importing events for Facebook page 150884418283708
INFO 2012-01-18 23:16:38,363 Importing events for Facebook page 194242097279368
INFO 2012-01-18 23:16:38,363 Importing events for Facebook page 146637135361527
INFO 2012-01-18 23:16:38,363 Importing events for Facebook page 181971298485743
INFO 2012-01-18 23:16:38,363 Importing events for Facebook page 105588989499320
INFO 2012-01-18 23:16:38,363 Importing events for Facebook page 145940508757399
INFO 2012-01-18 23:16:38,364 Importing events for Facebook page 121680257910860
INFO 2012-01-18 23:16:38,364 Importing events for Facebook page 100882456623802
INFO 2012-01-18 23:16:38,364 Importing events for Facebook page 172407976121839
INFO 2012-01-18 23:16:38,364 Importing events for Facebook page 108160319226406
INFO 2012-01-18 23:16:38,364 Importing events for Facebook page 163754946993088
INFO 2012-01-18 23:16:38,364 Importing events for Facebook page 182348655904
INFO 2012-01-18 23:16:38,673 Importing events for Facebook page 117188844967581
INFO 2012-01-18 23:16:38,674 138237809618661: Imported successfully as Men's Night/ Santa's Elves' Night
INFO 2012-01-18 23:16:38,674 Importing events for Facebook page 178886972177563
INFO 2012-01-18 23:16:38,674 Importing events for Facebook page 180058952028861
INFO 2012-01-18 23:16:38,674 Importing events for Facebook page 220107998016490
INFO 2012-01-18 23:16:38,674 Importing events for Facebook page 167712369909007
INFO 2012-01-18 23:16:38,674 Importing events for Facebook page 137987546219053
INFO 2012-01-18 23:16:38,674 Importing events for Facebook page 163868253666840
INFO 2012-01-18 23:16:38,675 Importing events for Facebook page 122226730263
INFO 2012-01-18 23:16:38,675 Importing events for Facebook page 119644248047582
INFO 2012-01-18 23:16:38,675 Importing events for Facebook page 112874922122006
INFO 2012-01-18 23:16:38,675 Importing events for Facebook page 115981325090552
INFO 2012-01-18 23:16:38,675 Importing events for Facebook page 139401992764359
INFO 2012-01-18 23:16:38,675 Importing events for Facebook page 187085441327521
INFO 2012-01-18 23:16:38,675 Importing events for Facebook page 120451104638159
INFO 2012-01-18 23:16:38,675 Importing events for Facebook page 151885501539037
INFO 2012-01-18 23:16:38,675 Importing events for Facebook page 140697009327847
INFO 2012-01-18 23:16:38,675 Importing events for Facebook page 106857186027320
INFO 2012-01-18 23:16:38,676 Importing events for Facebook page 125520024162969
INFO 2012-01-18 23:16:38,676 Importing events for Facebook page 213602645371218
INFO 2012-01-18 23:16:38,676 Importing events for Facebook page 150941614947561
INFO 2012-01-18 23:16:38,676 Importing events for Facebook page 151835058242777
INFO 2012-01-18 23:16:38,676 Importing events for Facebook page 107404102684376
INFO 2012-01-18 23:16:38,676 Importing events for Facebook page 211341522262547
INFO 2012-01-18 23:16:38,676 Importing events for Facebook page 401039843893
INFO 2012-01-18 23:16:38,676 Importing events for Facebook page 131016880303547
INFO 2012-01-18 23:16:38,676 Importing events for Facebook page 137196456333351
INFO 2012-01-18 23:16:38,676 Importing events for Facebook page 125967567485563
INFO 2012-01-18 23:16:38,677 Importing events for Facebook page 148757888498085
INFO 2012-01-18 23:16:38,677 Importing events for Facebook page 202553108896
INFO 2012-01-18 23:16:38,677 Importing events for Facebook page 136271943080764
INFO 2012-01-18 23:16:38,677 Importing events for Facebook page 198845963471017
INFO 2012-01-18 23:16:38,677 Importing events for Facebook page 182374015164491
INFO 2012-01-18 23:16:38,677 Importing events for Facebook page 148882838523020
INFO 2012-01-18 23:16:38,677 Importing events for Facebook page 178815342137290
INFO 2012-01-18 23:16:38,677 Importing events for Facebook page 100889859955972
INFO 2012-01-18 23:16:38,677 Importing events for Facebook page 152306881451906
INFO 2012-01-18 23:16:38,677 Importing events for Facebook page 107010912690867
INFO 2012-01-18 23:16:38,678 Importing events for Facebook page 105711166153235
INFO 2012-01-18 23:16:38,678 Importing events for Facebook page 112787598822962
INFO 2012-01-18 23:16:38,678 Importing events for Facebook page 184667691574592
INFO 2012-01-18 23:16:38,678 Importing events for Facebook page 217526288269247
INFO 2012-01-18 23:16:38,678 Importing events for Facebook page 177418355601650
INFO 2012-01-18 23:16:38,678 Importing events for Facebook page 201927129851032
INFO 2012-01-18 23:16:38,678 Importing events for Facebook page 313630372021
INFO 2012-01-18 23:16:38,678 Importing events for Facebook page 111622705542914
INFO 2012-01-18 23:16:38,678 Importing events for Facebook page 186672604732485
INFO 2012-01-18 23:16:38,679 Importing events for Facebook page 157251840955950
INFO 2012-01-18 23:16:38,679 Importing events for Facebook page 123917437649905
INFO 2012-01-18 23:16:38,679 Importing events for Facebook page 145665368789982
INFO 2012-01-18 23:16:38,679 Importing events for Facebook page 112372755447645
INFO 2012-01-18 23:16:38,679 Importing events for Facebook page 213274188695487
INFO 2012-01-18 23:16:38,679 Importing events for Facebook page 113103238764055
INFO 2012-01-18 23:16:38,679 Importing events for Facebook page 146394668721207
INFO 2012-01-18 23:16:38,679 Importing events for Facebook page 130352367009857
INFO 2012-01-18 23:16:38,680 Importing events for Facebook page 166240083441410
INFO 2012-01-18 23:16:38,680 Importing events for Facebook page 226081867407194
INFO 2012-01-18 23:16:38,680 Importing events for Facebook page 123653357702949
INFO 2012-01-18 23:16:38,680 Importing events for Facebook page 189114984458447
INFO 2012-01-18 23:16:38,680 Importing events for Facebook page 159048220807244
INFO 2012-01-18 23:16:38,680 Importing events for Facebook page 226701214008676
INFO 2012-01-18 23:16:38,680 Importing events for Facebook page 179577712099884
INFO 2012-01-18 23:16:38,680 Importing events for Facebook page 146857068697967
INFO 2012-01-18 23:16:38,680 Importing events for Facebook page 184247064978687
INFO 2012-01-18 23:16:38,680 Importing events for Facebook page 113940198616611
INFO 2012-01-18 23:16:38,681 Importing events for Facebook page 204414782905575
INFO 2012-01-18 23:16:38,681 Importing events for Facebook page 113932245305198
INFO 2012-01-18 23:16:38,681 Importing events for Facebook page 133526926666006
INFO 2012-01-18 23:16:38,681 Importing events for Facebook page 161625433861263
INFO 2012-01-18 23:16:38,681 Importing events for Facebook page 122658354489091
INFO 2012-01-18 23:16:38,681 Importing events for Facebook page 120897671326959
INFO 2012-01-18 23:16:38,681 Importing events for Facebook page 111467375560865
INFO 2012-01-18 23:16:38,681 Importing events for Facebook page 144890235534084
INFO 2012-01-18 23:16:38,681 Importing events for Facebook page 163458647040831
INFO 2012-01-18 23:16:38,681 Importing events for Facebook page 160387094005108
INFO 2012-01-18 23:16:38,682 Importing events for Facebook page 158914567473963
INFO 2012-01-18 23:16:38,682 Importing events for Facebook page 172215736191611
INFO 2012-01-18 23:16:38,682 Importing events for Facebook page 216803075019357
INFO 2012-01-18 23:16:38,682 Importing events for Facebook page 168905676458423
INFO 2012-01-18 23:16:38,682 Importing events for Facebook page 198909416805664
INFO 2012-01-18 23:16:38,682 Importing events for Facebook page 152190901520510
INFO 2012-01-18 23:16:38,682 Importing events for Facebook page 224329107631219
INFO 2012-01-18 23:16:39,189 Importing events for Facebook page 118255998244164
INFO 2012-01-18 23:16:39,189 244718008922497: Imported successfully as Woodhaven Care Center Family Christmas Party
INFO 2012-01-18 23:16:39,189 Importing events for Facebook page 100886146622301
INFO 2012-01-18 23:16:39,189 Importing events for Facebook page 345706262694
INFO 2012-01-18 23:16:39,189 Importing events for Facebook page 191960597524884
INFO 2012-01-18 23:16:39,189 Importing events for Facebook page 218440341516636
INFO 2012-01-18 23:16:39,190 Importing events for Facebook page 190909070941169
INFO 2012-01-18 23:16:39,190 Importing events for Facebook page 129288083799366
INFO 2012-01-18 23:16:39,190 Importing events for Facebook page 166131063442452
INFO 2012-01-18 23:16:39,190 Importing events for Facebook page 150286154987445
INFO 2012-01-18 23:16:39,190 Importing events for Facebook page 118523038199253
INFO 2012-01-18 23:16:39,190 Importing events for Facebook page 144403455605820
INFO 2012-01-18 23:16:39,190 Importing events for Facebook page 167631696608081
INFO 2012-01-18 23:16:39,190 Importing events for Facebook page 153303461415466
INFO 2012-01-18 23:16:39,190 Importing events for Facebook page 115985465088421
INFO 2012-01-18 23:16:39,190 Importing events for Facebook page 181665598522270
INFO 2012-01-18 23:16:39,191 Importing events for Facebook page 120195884659485
INFO 2012-01-18 23:16:39,191 Importing events for Facebook page 135298236516970
INFO 2012-01-18 23:16:39,191 Importing events for Facebook page 158939794126224
INFO 2012-01-18 23:16:39,191 Importing events for Facebook page 131619686911281
INFO 2012-01-18 23:16:39,191 Importing events for Facebook page 108828265860754
INFO 2012-01-18 23:16:39,191 Importing events for Facebook page 175155532522333
INFO 2012-01-18 23:16:39,191 Importing events for Facebook page 272896882768233
INFO 2012-01-18 23:16:39,192 Importing events for Facebook page 135237463199823
INFO 2012-01-18 23:16:39,192 Importing events for Facebook page 130764756993636
INFO 2012-01-18 23:16:39,192 Importing events for Facebook page 164766853534088
INFO 2012-01-18 23:16:39,192 Importing events for Facebook page 100886483288827
INFO 2012-01-18 23:16:39,192 Importing events for Facebook page 240488246002431
INFO 2012-01-18 23:16:39,192 Importing events for Facebook page 11044814346
INFO 2012-01-18 23:16:39,192 Importing events for Facebook page 282267901790816
INFO 2012-01-18 23:16:39,192 Importing events for Facebook page 122782827815406
INFO 2012-01-18 23:16:39,192 Importing events for Facebook page 159803357378094
INFO 2012-01-18 23:16:39,192 Importing events for Facebook page 115189761853360
INFO 2012-01-18 23:16:39,193 Importing events for Facebook page 128057213876364
INFO 2012-01-18 23:16:39,193 Importing events for Facebook page 177314738952456
INFO 2012-01-18 23:16:39,193 Importing events for Facebook page 108197079221800
INFO 2012-01-18 23:16:39,193 Importing events for Facebook page 144351558920392
INFO 2012-01-18 23:16:39,193 Importing events for Facebook page 111584875563937
INFO 2012-01-18 23:16:39,193 Importing events for Facebook page 147179635339380
INFO 2012-01-18 23:16:39,193 Importing events for Facebook page 208363235865542
INFO 2012-01-18 23:16:39,193 Importing events for Facebook page 146552002031280
INFO 2012-01-18 23:16:39,193 Importing events for Facebook page 163246403717843
INFO 2012-01-18 23:16:39,193 Importing events for Facebook page 133605616682022
INFO 2012-01-18 23:16:39,194 Importing events for Facebook page 190476034332931
INFO 2012-01-18 23:16:39,194 Importing events for Facebook page 152926831415408
INFO 2012-01-18 23:16:39,194 Importing events for Facebook page 101217633270784
INFO 2012-01-18 23:16:39,194 Importing events for Facebook page 155041704549421
INFO 2012-01-18 23:16:39,194 Importing events for Facebook page 160008040696310
INFO 2012-01-18 23:16:39,194 Importing events for Facebook page 111629408946818
INFO 2012-01-18 23:16:39,194 Importing events for Facebook page 165779746789446
INFO 2012-01-18 23:16:39,194 Importing events for Facebook page 167802826570171
INFO 2012-01-18 23:16:39,194 Importing events for Facebook page 158633084148442
INFO 2012-01-18 23:16:39,194 Importing events for Facebook page 191825463515
INFO 2012-01-18 23:16:39,195 Importing events for Facebook page 111442458867181
INFO 2012-01-18 23:16:39,195 Importing events for Facebook page 183685891675121
INFO 2012-01-18 23:16:39,195 Importing events for Facebook page 131580216894865
INFO 2012-01-18 23:16:39,195 Importing events for Facebook page 178979322155457
INFO 2012-01-18 23:16:39,195 Importing events for Facebook page 116317075063148
INFO 2012-01-18 23:16:39,195 Importing events for Facebook page 110603642339490
INFO 2012-01-18 23:16:39,195 Importing events for Facebook page 103942376355644
INFO 2012-01-18 23:16:39,195 Importing events for Facebook page 143182642408198
INFO 2012-01-18 23:16:39,195 Importing events for Facebook page 206263406070930
INFO 2012-01-18 23:16:39,196 Importing events for Facebook page 218330078193495
INFO 2012-01-18 23:16:39,196 Importing events for Facebook page 226729217380355
INFO 2012-01-18 23:16:39,196 Importing events for Facebook page 129518527122197
INFO 2012-01-18 23:16:39,196 Importing events for Facebook page 116693365021990
INFO 2012-01-18 23:16:39,196 Importing events for Facebook page 128582660523147
INFO 2012-01-18 23:16:39,196 Importing events for Facebook page 306079679424240
INFO 2012-01-18 23:16:39,196 Importing events for Facebook page 225263524153441
INFO 2012-01-18 23:16:40,561 Importing events for Facebook page 188442467843199
INFO 2012-01-18 23:16:40,561 311882142170508: Imported successfully as 2nd Annual Santa Run 5K Run or Walk
INFO 2012-01-18 23:16:40,561 228146550583894: Imported successfully as Annual Holiday Party
INFO 2012-01-18 23:16:40,562 Importing events for Facebook page 120242254655195
INFO 2012-01-18 23:16:40,562 Importing events for Facebook page 116096758418889
INFO 2012-01-18 23:16:40,562 Importing events for Facebook page 117121278343122
INFO 2012-01-18 23:16:40,562 Importing events for Facebook page 104970799546199
INFO 2012-01-18 23:16:40,562 Importing events for Facebook page 143753475687178
INFO 2012-01-18 23:16:40,562 Importing events for Facebook page 143238522399352
INFO 2012-01-18 23:16:41,085 Importing events for Facebook page 161302633925090
INFO 2012-01-18 23:16:41,085 134309783307249: Imported successfully as DIVE TRAVEL on the AQUA CAT liveaboard dive boat
INFO 2012-01-18 23:16:41,085 Importing events for Facebook page 158493444162051
INFO 2012-01-18 23:16:41,086 Importing events for Facebook page 102202216489169
INFO 2012-01-18 23:16:41,086 Importing events for Facebook page 107765755976589
INFO 2012-01-18 23:16:41,086 Importing events for Facebook page 213137792051195
INFO 2012-01-18 23:16:41,086 Importing events for Facebook page 138794599527983
INFO 2012-01-18 23:16:41,086 Importing events for Facebook page 161901073839466
INFO 2012-01-18 23:16:41,087 Importing events for Facebook page 139517422792798
INFO 2012-01-18 23:16:41,087 Importing events for Facebook page 175386779166210
INFO 2012-01-18 23:16:41,087 Importing events for Facebook page 139635476134617
INFO 2012-01-18 23:16:41,087 Importing events for Facebook page 128869587158805
INFO 2012-01-18 23:16:41,087 Importing events for Facebook page 121056104610976
INFO 2012-01-18 23:16:41,087 Importing events for Facebook page 329435553734259
INFO 2012-01-18 23:16:41,087 Importing events for Facebook page 193020077396458
INFO 2012-01-18 23:16:41,088 Importing events for Facebook page 113588375342401
INFO 2012-01-18 23:16:41,088 Importing events for Facebook page 166872590002778
INFO 2012-01-18 23:16:41,088 Importing events for Facebook page 186980204652186
INFO 2012-01-18 23:16:41,088 Importing events for Facebook page 181835555182517
INFO 2012-01-18 23:16:41,088 Importing events for Facebook page 111628972207912
INFO 2012-01-18 23:16:41,088 Importing events for Facebook page 111435645578608
INFO 2012-01-18 23:16:41,088 Importing events for Facebook page 186615219585
INFO 2012-01-18 23:16:41,088 Importing events for Facebook page 133251150051570
INFO 2012-01-18 23:16:41,088 Importing events for Facebook page 208738875811125
INFO 2012-01-18 23:16:41,088 Importing events for Facebook page 151467208253461
INFO 2012-01-18 23:16:41,089 Importing events for Facebook page 153355974676551
INFO 2012-01-18 23:16:41,089 Importing events for Facebook page 117249231627464
INFO 2012-01-18 23:16:41,089 Importing events for Facebook page 133680250009913
INFO 2012-01-18 23:16:41,089 Importing events for Facebook page 116745978349662
INFO 2012-01-18 23:16:41,089 Importing events for Facebook page 118277981557094
INFO 2012-01-18 23:16:41,089 Importing events for Facebook page 117622098256946
INFO 2012-01-18 23:16:41,089 Importing events for Facebook page 111813795521945
INFO 2012-01-18 23:16:41,089 Importing events for Facebook page 135672779809890
INFO 2012-01-18 23:16:41,089 Importing events for Facebook page 153260548089025
INFO 2012-01-18 23:16:41,090 Importing events for Facebook page 187981187904398
INFO 2012-01-18 23:16:41,090 Importing events for Facebook page 117950661555780
INFO 2012-01-18 23:16:41,090 Importing events for Facebook page 172352536149624
INFO 2012-01-18 23:16:41,090 Importing events for Facebook page 240607659325237
INFO 2012-01-18 23:16:41,090 Importing events for Facebook page 163365010419795
INFO 2012-01-18 23:16:41,090 Importing events for Facebook page 291088064261641
INFO 2012-01-18 23:16:41,090 Importing events for Facebook page 147161455308656
INFO 2012-01-18 23:16:41,090 Importing events for Facebook page 156612831037127
INFO 2012-01-18 23:16:41,090 Importing events for Facebook page 180527105303841
INFO 2012-01-18 23:16:41,090 Importing events for Facebook page 139523329422697
INFO 2012-01-18 23:16:41,091 Importing events for Facebook page 216039951760905
INFO 2012-01-18 23:16:41,091 Importing events for Facebook page 132031373507768
INFO 2012-01-18 23:16:41,091 Importing events for Facebook page 224066230985535
INFO 2012-01-18 23:16:41,091 Importing events for Facebook page 206488709380362
INFO 2012-01-18 23:16:41,091 Importing events for Facebook page 120841317926892
INFO 2012-01-18 23:16:41,091 Importing events for Facebook page 143149239046763
INFO 2012-01-18 23:16:41,091 Importing events for Facebook page 141729815860511
INFO 2012-01-18 23:16:41,091 Importing events for Facebook page 295670307129290
INFO 2012-01-18 23:16:41,092 Importing events for Facebook page 179300862108248
INFO 2012-01-18 23:16:41,092 Importing events for Facebook page 104435749595590
INFO 2012-01-18 23:16:41,092 Importing events for Facebook page 274660486531
INFO 2012-01-18 23:16:41,092 Importing events for Facebook page 156424484418440
INFO 2012-01-18 23:16:41,092 Importing events for Facebook page 165002976891941
INFO 2012-01-18 23:16:41,092 Importing events for Facebook page 118039358223338
INFO 2012-01-18 23:16:41,092 Importing events for Facebook page 182065265171384
INFO 2012-01-18 23:16:41,092 Importing events for Facebook page 195911423759544
INFO 2012-01-18 23:16:41,093 Importing events for Facebook page 110015299093260
INFO 2012-01-18 23:16:41,093 Importing events for Facebook page 163445970367886
INFO 2012-01-18 23:16:41,093 Importing events for Facebook page 115829781854397
INFO 2012-01-18 23:16:41,093 Importing events for Facebook page 10373802281
INFO 2012-01-18 23:16:41,093 Importing events for Facebook page 141142959254220
INFO 2012-01-18 23:16:41,093 Importing events for Facebook page 116158985071345
INFO 2012-01-18 23:16:41,093 Importing events for Facebook page 141300732576735
INFO 2012-01-18 23:16:41,093 Importing events for Facebook page 293171774058175
INFO 2012-01-18 23:16:41,093 Importing events for Facebook page 103076713110852
INFO 2012-01-18 23:16:41,093 Importing events for Facebook page 184572941575731
INFO 2012-01-18 23:16:41,094 Importing events for Facebook page 118192194897023
INFO 2012-01-18 23:16:41,094 Importing events for Facebook page 276803288998679
INFO 2012-01-18 23:16:41,094 Importing events for Facebook page 107325982659221
INFO 2012-01-18 23:16:41,094 Importing events for Facebook page 196779760353174
INFO 2012-01-18 23:16:41,095 Importing events for Facebook page 215947055097392
INFO 2012-01-18 23:16:41,095 Importing events for Facebook page 142697262458782
INFO 2012-01-18 23:16:41,095 Importing events for Facebook page 141922925883222
INFO 2012-01-18 23:16:41,095 Importing events for Facebook page 142106012490259
INFO 2012-01-18 23:16:41,095 Importing events for Facebook page 115783048444572
INFO 2012-01-18 23:16:41,095 Importing events for Facebook page 124030644303347
INFO 2012-01-18 23:16:41,095 Importing events for Facebook page 107489127451
INFO 2012-01-18 23:16:41,095 Importing events for Facebook page 82840136157
INFO 2012-01-18 23:16:41,095 Importing events for Facebook page 111612108875818
INFO 2012-01-18 23:16:41,096 Importing events for Facebook page 104959252874795
INFO 2012-01-18 23:16:41,096 Importing events for Facebook page 162653977172747
INFO 2012-01-18 23:16:41,096 Importing events for Facebook page 117776561605843
INFO 2012-01-18 23:16:41,096 Importing events for Facebook page 127480177313590
INFO 2012-01-18 23:16:41,096 Importing events for Facebook page 172286996188055
INFO 2012-01-18 23:16:41,096 Importing events for Facebook page 115840571775334
INFO 2012-01-18 23:16:41,096 Importing events for Facebook page 220700251308757
INFO 2012-01-18 23:16:41,096 Importing events for Facebook page 122614627814024
INFO 2012-01-18 23:16:41,096 Importing events for Facebook page 120690964671156
INFO 2012-01-18 23:16:41,097 Importing events for Facebook page 120756901269807
INFO 2012-01-18 23:16:41,097 Importing events for Facebook page 138951026141335
INFO 2012-01-18 23:16:41,097 Importing events for Facebook page 222228131147431
INFO 2012-01-18 23:16:41,097 Importing events for Facebook page 142496345736
INFO 2012-01-18 23:16:41,097 Importing events for Facebook page 102649819823797
INFO 2012-01-18 23:16:41,097 Importing events for Facebook page 151835248160863
INFO 2012-01-18 23:16:41,097 Importing events for Facebook page 121290184552599
INFO 2012-01-18 23:16:41,097 Importing events for Facebook page 132312023506924
INFO 2012-01-18 23:16:41,097 Importing events for Facebook page 194621477222549
INFO 2012-01-18 23:16:41,098 Importing events for Facebook page 121464294533717
INFO 2012-01-18 23:16:41,098 Importing events for Facebook page 187502274626669
INFO 2012-01-18 23:16:41,098 Importing events for Facebook page 144046795627229
INFO 2012-01-18 23:16:41,098 Importing events for Facebook page 153798871362602
INFO 2012-01-18 23:16:41,098 Importing events for Facebook page 115299861826930
INFO 2012-01-18 23:16:41,098 Importing events for Facebook page 100507650008336
INFO 2012-01-18 23:16:41,098 Importing events for Facebook page 107137926009416
INFO 2012-01-18 23:16:41,098 Importing events for Facebook page 116447868380137
INFO 2012-01-18 23:16:41,098 Importing events for Facebook page 144405895630492
INFO 2012-01-18 23:16:41,098 Importing events for Facebook page 120508804628465
INFO 2012-01-18 23:16:41,099 Importing events for Facebook page 184731241571043
INFO 2012-01-18 23:16:41,099 Importing events for Facebook page 140219880043
INFO 2012-01-18 23:16:41,099 Importing events for Facebook page 116448708379840
INFO 2012-01-18 23:16:41,099 Importing events for Facebook page 200762516570
INFO 2012-01-18 23:16:41,099 Importing events for Facebook page 153887311326133
INFO 2012-01-18 23:16:41,099 Importing events for Facebook page 131945416867418
INFO 2012-01-18 23:16:41,099 Importing events for Facebook page 121688361240591
INFO 2012-01-18 23:16:41,099 Importing events for Facebook page 228400987196183
INFO 2012-01-18 23:16:41,099 Importing events for Facebook page 146735052021089
INFO 2012-01-18 23:16:41,100 Importing events for Facebook page 109586955744927
INFO 2012-01-18 23:16:41,100 Importing events for Facebook page 248637275191566
INFO 2012-01-18 23:16:41,100 Importing events for Facebook page 121443374535684
INFO 2012-01-18 23:16:41,100 Importing events for Facebook page 116678048356635
INFO 2012-01-18 23:16:41,100 Importing events for Facebook page 111605182246977
INFO 2012-01-18 23:16:41,100 Importing events for Facebook page 144383495581800
INFO 2012-01-18 23:16:41,100 Importing events for Facebook page 113725365309750
INFO 2012-01-18 23:16:41,100 Importing events for Facebook page 179269705471131
INFO 2012-01-18 23:16:41,100 Importing events for Facebook page 101615069928200
INFO 2012-01-18 23:16:41,100 Importing events for Facebook page 170684909616942
INFO 2012-01-18 23:16:41,101 Importing events for Facebook page 164584806939307
INFO 2012-01-18 23:16:41,101 Importing events for Facebook page 116602588423253
INFO 2012-01-18 23:16:41,101 Importing events for Facebook page 147882008570894
INFO 2012-01-18 23:16:41,101 Importing events for Facebook page 149899541695651
INFO 2012-01-18 23:16:41,101 Importing events for Facebook page 143527365680971
INFO 2012-01-18 23:16:41,101 Importing events for Facebook page 151957414836604
INFO 2012-01-18 23:16:41,703 Importing events for Facebook page 215073865183630
INFO 2012-01-18 23:16:41,703 248569818543534: Imported successfully as Perspectives on the Nativity
INFO 2012-01-18 23:16:41,703 Importing events for Facebook page 100456686731426
INFO 2012-01-18 23:16:41,703 Importing events for Facebook page 195333460515026
